fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
0.2774124693430893;-1.550049812042203;0.56;-0.837192758652635;0.5606955422660382;1.5458900162740044;1.4896737041743937;0.9969;3.3;0.8208414945419696;10.5;1
0.03446049708271415;0.2831469240128341;0.28;-1.1047854150018788;2.8769897051307924;0.29190409244067644;0.5932363886684734;0.9968;3.11;2.381559531141743;9.3;0
-0.4426658871470268;0.4451860513761361;0.08;1.727553944825608;0.3098466191376668;-1.1078864194020914;-0.349509846211052;0.9974;3.38;-1.229522920618262;9.0;0
-0.09467742623843003;-1.2459949764755645;0.51;-0.837192758652635;2.8604354344549083;0.3851150864015079;0.5932363886684734;0.9969;3.04;2.0146565187508716;9.2;1
0.501914891170902;-2.0392473433628884;0.48;-0.837192758652635;-0.12063000786763343;1.2350443896143575;0.6936994135348278;0.9968;3.39;-0.8896179181216811;9.4;1
-0.2989202006565162;-0.7515576018552855;0.31;0.15237248353409757;0.12706378913855784;0.8600006171695724;0.939966776439865;0.9982;3.52;0.1837715517222958;9.7;0
-0.09467742623843003;-0.48844113694031593;0.21;-1.4042877017621742;1.052049122950679;-0.4057932132429895;-0.0039838111464061835;0.9966;3.17;1.5281393401330847;9.5;0
0.2774124693430893;-0.11743570045716857;0.11;0.15237248353409757;0.22008900854148916;-0.5557118500207225;0.8549537533592143;0.9968;3.17;-0.8896179181216811;9.4;0
-0.8317839252152875;-0.6845246202542912;0.14;0.2992030993912941;0.2653686235585276;0.7153503850208579;0.1074982837408952;0.9968;3.43;0.03174898599303406;9.7;1
-1.3643673641001366;-0.7515576018552855;0.16;-2.1211999271506423;0.030645631550178944;-0.2680453384313991;-0.673892028852577;0.9955;3.34;-0.5816498096885936;9.3;0
-0.2989202006565162;-0.6183385378113426;0.24;-0.837192758652635;0.030645631550178944;-1.6162034492268502;-1.6705691972001144;0.9962;3.28;-0.3020876616003614;9.5;0
-0.09467742623843003;-0.48844113694031593;0.21;-1.4042877017621742;1.052049122950679;-0.4057932132429895;-0.0039838111464061835;0.9966;3.17;1.5281393401330847;9.5;0
-0.6707345794007501;1.0424401252092508;0.0;-0.5971450840802941;0.030645631550178944;0.08910225717340796;-0.08318508743379914;0.9972;3.47;-0.6809851247879755;9.4;0
-0.161307686892708;0.7285527703971503;0.0;-0.38099806352754034;0.12706378913855784;-0.7202704864340789;-1.1717992552932233;0.9964;3.38;-0.3020876616003614;9.8;1
-1.0006624697126778;0.8761177976269255;0.07;0.2992030993912941;0.43861854480228163;0.3851150864015079;1.1519297706635667;0.9958;3.35;-0.7835976722144593;10.1;0
-0.8317839252152875;0.9242657631469403;0.0;0.4334709181580724;1.0208259056394038;0.789137355406871;-0.0039838111464061835;0.9966;3.46;-0.4854670471750666;10.6;1
0.15838515474500442;0.7782700353632782;0.12;0.15237248353409757;0.17399256705268687;0.19345041631855975;1.6276697391823054;0.9966;3.17;0.25636927301382423;9.8;0
-0.8317839252152875;0.5241811052980359;0.12;2.4496312902158204;-0.33546781773829554;1.770077208345582;1.1698175182457085;0.9993;3.45;-0.9991824238537623;9.4;1
-2.589494833394893;-1.2459949764755645;0.25;-0.837192758652635;0.9567118141859713;-0.02192375006006342;0.42883366037426346;0.9957;3.38;-0.6809851247879755;9.2;0
-0.161307686892708;0.7285527703971503;0.0;2.0141388182533486;0.3098466191376668;-1.342263684061774;-1.0116505505989772;0.9986;3.4;-0.6809851247879755;9.6;1
-0.161307686892708;0.49799590835770036;0.14;0.2992030993912941;0.3098466191376668;-1.9467192877612043;-1.2589110566231767;0.9975;3.42;-0.21466807035418162;10.8;1
0.03446049708271415;-0.8194545298659501;0.28;-0.1856897537646933;-0.7509282706111564;-0.02192375006006342;-0.3016977905930779;0.9968;3.23;0.7079726147745509;9.7;1
-1.9858802921539984;2.6527449956713127;0.09;-1.7409621520908019;2.272633729014086;-0.9027893845250792;-0.9376523481014006;0.994;3.5;-1.4758465081875156;9.8;0
-0.5169712830165489;-0.36173783496780765;0.36;2.085646187369382;-0.28029684061050353;-0.14058081025454347;1.239348751319767;0.9978;3.33;1.213267522521312;10.5;0
-0.5169712830165489;-0.36173783496780765;0.36;2.085646187369382;-0.28029684061050353;-0.14058081025454347;1.239348751319767;0.9978;3.33;1.213267522521312;10.5;0
0.4474004299936232;0.5502215014945319;0.3;0.7738866946339364;0.3964571025106134;0.3851150864015079;0.30838284673212;0.9976;3.26;-1.1124341733760186;9.3;0
-0.37000047920409557;-0.11743570045716857;0.2;0.5565651968975123;2.8533253029768306;-0.7202704864340789;-1.3515083719731213;0.9968;3.21;1.492367843001623;10.5;1
0.03446049708271415;0.8029286609380066;0.22;-0.0086324982374805;-0.5664021734365311;-0.5557118500207225;-0.673892028852577;0.9968;3.3;2.254688085039665;10.3;0
-0.9152084942364969;0.8518514504393461;0.02;-0.837192758652635;-1.9254840086001481;-1.342263684061774;-1.6705691972001144;0.9962;3.48;-0.9991824238537623;9.5;0
-3.4463889396213743;0.05826261266640411;0.15;-0.1856897537646933;-1.5987819451203815;-0.7202704864340789;0.8105988297194184;0.9934;3.9;-0.5816498096885936;13.1;0
-0.22937263793364862;1.982567367868968;0.43;-0.0086324982374805;1.2831178213717205;0.789137355406871;1.6408130986744793;0.997;3.25;0.7079726147745509;9.2;0
0.3918330913698014;-1.4724636613037343;0.52;-1.4042877017621742;1.2559667067264577;-0.14058081025454347;-0.0039838111464061835;0.9969;3.25;-0.392317652620245;9.5;0
-1.2699878695078046;-0.6845246202542912;0.23;-1.4042877017621742;-0.7509282706111564;-1.342263684061774;-1.5563158460296265;0.9958;3.34;-0.5816498096885936;9.2;0
-2.099738413490422;-1.3204585024855138;0.37;-2.1211999271506423;-0.28029684061050353;-0.14058081025454347;1.3851393530640352;0.9954;3.32;-0.392317652620245;9.2;0
0.4474004299936232;0.8029286609380066;0.26;-1.1047854150018788;-0.28029684061050353;-1.6162034492268502;-0.673892028852577;0.9971;3.15;0.765222885883477;9.2;0
-1.0882225495108553;0.05826261266640411;0.04;-0.0086324982374805;-0.5664021734365311;-0.7202704864340789;-1.2589110566231767;0.9956;3.4;0.03174898599303406;9.4;1
-1.0882225495108553;-0.05817477426989392;0.04;-0.1856897537646933;-0.6267977824408145;-1.1078864194020914;-1.3515083719731213;0.9955;3.39;0.10892610313765351;9.4;1
0.33518136823847183;-0.8194545298659501;0.36;0.9590416845229519;0.0792868556035728;1.2906543388771636;1.7049004919583786;0.997;3.2;-0.5816498096885936;9.4;0
-0.2989202006565162;0.00038706501411753686;0.15;0.7738866946339364;1.1716163891416669;1.4480083470744705;0.9807590328439457;0.9955;3.17;0.03174898599303406;10.2;1
-0.22937263793364862;0.6018728639146672;0.04;1.480392558110173;0.22008900854148916;0.9938522182685177;0.2767066144290003;0.9978;3.34;-0.8896179181216811;9.5;0
1.1271363704884172;-0.5529827614227432;0.57;1.2556330852250348;-0.5070916526582486;-1.6162034492268502;-1.7945223528280554;0.9971;3.04;0.03174898599303406;9.6;0
-0.37000047920409557;0.6529597959175947;0.12;1.927895425208537;1.2002248937945035;2.1509581236998363;1.5875535063087063;0.9983;3.26;0.9274032695417058;9.4;0
-0.161307686892708;0.4451860513761361;0.18;0.15237248353409757;-0.17289629111039861;0.3851150864015079;0.5403938815516024;0.9975;3.43;-0.3020876616003614;10.0;0
-0.5169712830165489;-0.7515576018552855;0.31;0.2992030993912941;-0.28029684061050353;-0.5557118500207225;0.30838284673212;0.9962;3.41;-0.7835976722144593;9.4;1
0.4474004299936232;-0.6845246202542912;0.4;-0.0086324982374805;-0.01887634022256299;0.5579195306938501;0.48564135787260065;0.998;3.44;0.10892610313765351;9.2;0
-0.22937263793364862;0.9481494919632328;0.49;-0.837192758652635;1.3098006638256219;0.6383776135736783;1.6144133529338744;0.9968;3.21;0.5883438190331026;9.3;0
-0.37000047920409557;0.05826261266640411;0.16;-0.5971450840802941;0.2653686235585276;-0.14058081025454347;-0.08318508743379914;0.9968;3.38;-0.04784741827075577;9.5;1
-0.7503157824294395;1.1575786424254115;0.05;-0.38099806352754034;0.0792868556035728;-0.02192375006006342;0.5403938815516024;0.9966;3.39;-0.4854670471750666;9.8;0
-0.5929741155398548;1.1118797050170497;0.05;1.8078081322934996;0.3098466191376668;-1.6162034492268502;-1.6705691972001144;0.9962;3.41;-2.8215789152487436;10.9;0
-0.5929741155398548;1.1118797050170497;0.05;1.8078081322934996;0.3098466191376668;-1.6162034492268502;-1.6705691972001144;0.9962;3.41;-2.8215789152487436;10.9;0
-0.37000047920409557;0.05826261266640411;0.11;-1.7409621520908019;-0.01887634022256299;-0.2680453384313991;0.0712485475132098;0.9968;3.42;-0.392317652620245;9.6;0
-1.0882225495108553;1.0190520797351934;0.07;-1.4042877017621742;-0.17289629111039861;-1.1078864194020914;-1.2589110566231767;0.9962;3.44;-0.392317652620245;10.7;0
0.7100325634704211;-1.2459949764755645;0.57;-0.38099806352754034;-0.28029684061050353;1.1184550212278568;0.8105988297194184;0.9969;3.28;1.0280757798023912;10.7;0
-0.029435999211039218;1.0190520797351934;0.05;-0.5971450840802941;-0.28029684061050353;-0.7202704864340789;-0.9376523481014006;0.9962;3.34;1.662208986860743;10.5;1
-0.22937263793364862;0.6529597959175947;0.08;-0.5971450840802941;-0.17289629111039861;0.19345041631855975;-0.44998881900228077;0.9967;3.32;-0.7835976722144593;9.5;1
-0.22937263793364862;0.8518514504393461;0.23;-0.1856897537646933;0.3964571025106134;0.3851150864015079;1.3851393530640352;0.9962;3.32;-1.4758465081875156;9.5;0
-0.22937263793364862;0.9481494919632328;0.22;-0.5971450840802941;0.22008900854148916;0.4736316736504962;1.3539176362566292;0.9961;3.31;-1.4758465081875156;9.5;0
0.15838515474500442;0.8761177976269255;0.26;-0.1856897537646933;0.22008900854148916;-0.2680453384313991;0.21128564824414667;0.9976;3.31;-0.8896179181216811;9.2;0
0.9035304829243347;-1.2459949764755645;0.54;0.4334709181580724;0.6385419452817636;1.1776840805246853;1.1698175182457085;0.9984;3.28;1.1688783298727745;9.6;0
0.4474004299936232;-0.6183385378113426;0.64;-0.0086324982374805;0.5999638201641508;-0.5557118500207225;0.17747851420793737;0.9986;3.54;0.25636927301382423;10.5;0
0.4474004299936232;-0.6183385378113426;0.64;-0.0086324982374805;0.5999638201641508;-0.5557118500207225;0.17747851420793737;0.9986;3.54;0.25636927301382423;10.5;0
-0.9152084942364969;1.3792220600186984;0.0;0.2992030993912941;0.9890502323093222;0.08910225717340796;-0.3016977905930779;0.9966;3.52;-0.6809851247879755;10.7;1
-1.0006624697126778;1.2252547667182074;0.12;-0.38099806352754034;0.3098466191376668;-0.14058081025454347;1.1155142795566013;0.9958;3.38;-0.9991824238537623;10.1;0
0.15838515474500442;0.6274862801070927;0.2;-1.7409621520908019;0.030645631550178944;1.1184550212278568;1.7049004919583786;0.9972;3.16;2.102325538278871;9.1;0
-1.461202057817898;-0.36173783496780765;0.2;-1.4042877017621742;-0.5664021734365311;-1.9467192877612043;-1.2589110566231767;0.9958;3.41;-0.5816498096885936;9.2;0
-0.161307686892708;-0.48844113694031593;0.7;-0.5971450840802941;2.9036436307317888;0.789137355406871;0.8549537533592143;0.9974;3.13;2.381559531141743;9.4;0
-0.4426658871470268;-0.05817477426989392;0.47;-0.38099806352754034;0.3098466191376668;0.7153503850208579;0.9807590328439457;0.997;3.36;-0.4854670471750666;9.1;0
-0.5169712830165489;0.8518514504393461;0.26;-0.837192758652635;2.8902603489689818;0.29190409244067644;0.457504122336391;0.9969;3.16;2.1431267097142546;9.4;0
-1.3643673641001366;-1.395940752311059;0.48;-0.837192758652635;-0.5664021734365311;0.4736316736504962;0.7178096766602977;0.9959;3.44;0.978450848281795;10.3;1
-0.8317839252152875;0.2278947719207177;0.15;-0.0086324982374805;-0.17289629111039861;0.5579195306938501;0.1074982837408952;0.9961;3.41;-0.3020876616003614;10.1;0
0.33518136823847183;-0.11743570045716857;0.28;-0.5971450840802941;1.1716163891416669;0.6383776135736783;1.904823407101487;0.9972;2.93;2.9108146014546503;9.9;1
-0.22937263793364862;-0.11743570045716857;0.26;-0.5971450840802941;-1.013158534889053;-0.5557118500207225;-0.2553681751406913;0.9966;3.39;0.10892610313765351;9.6;0
0.7100325634704211;-0.7515576018552855;0.44;-0.1856897537646933;1.0827299758530513;1.4975991104169493;1.778450134212471;0.9978;3.14;2.288580999239687;9.5;0
-0.7503157824294395;0.6018728639146672;0.08;-0.837192758652635;-0.17289629111039861;-0.7202704864340789;-0.6146784077423999;0.9978;3.48;-0.8896179181216811;9.0;0
-0.09467742623843003;0.05826261266640411;0.26;-0.5971450840802941;-0.01887634022256299;1.8526948998626773;1.9483337800274376;0.9964;3.23;-0.7835976722144593;9.5;0
0.33518136823847183;-0.11743570045716857;0.28;-0.5971450840802941;1.1716163891416669;0.6383776135736783;1.904823407101487;0.9972;2.93;2.9108146014546503;9.9;1
0.33518136823847183;-0.11743570045716857;0.29;-0.38099806352754034;1.1716163891416669;0.5579195306938501;1.8713689889490177;0.9972;2.93;2.9224047346519084;9.8;0
-0.22937263793364862;-0.11743570045716857;0.26;-0.5971450840802941;-1.013158534889053;-0.5557118500207225;-0.2553681751406913;0.9966;3.39;0.10892610313765351;9.6;0
-2.857263839073611;2.288849522783193;0.04;-2.1211999271506423;-2.369299495902858;1.8118431817956726;1.204977775441673;0.9938;3.75;-1.4758465081875156;10.5;0
-3.2918469449433787;0.49799590835770036;0.17;0.15237248353409757;-1.2952472192591573;0.3851150864015079;1.5323864831543046;0.9932;3.85;-0.21466807035418162;12.9;1
-0.9152084942364969;1.3357830136001214;0.0;0.9590416845229519;0.923800161294447;-0.7202704864340789;-0.673892028852577;0.9965;3.45;-0.5816498096885936;10.7;0
-0.7503157824294395;-0.05817477426989392;0.25;-0.38099806352754034;-0.5070916526582486;-1.9467192877612043;-0.7355647369820806;0.9963;3.25;0.03174898599303406;9.2;0
-0.2989202006565162;1.8493828685274454;0.06;0.4334709181580724;-0.01887634022256299;-1.342263684061774;-1.7945223528280554;0.9967;3.39;-0.5816498096885936;9.8;0
0.03446049708271415;0.20003009684938827;0.18;-0.5971450840802941;0.030645631550178944;-0.02192375006006342;-0.08318508743379914;0.9972;3.3;-0.3020876616003614;9.0;1
0.15838515474500442;0.5502215014945319;0.3;-0.1856897537646933;0.22008900854148916;-0.2680453384313991;0.42883366037426346;0.9972;3.4;-0.12995459066358278;10.2;1
-0.161307686892708;-0.05817477426989392;0.3;-0.5971450840802941;-0.22611251105628868;-0.7202704864340789;-0.7355647369820806;0.9959;3.31;-0.5816498096885936;10.4;1
0.03446049708271415;0.20003009684938827;0.18;-0.5971450840802941;0.030645631550178944;-0.02192375006006342;-0.08318508743379914;0.9972;3.3;-0.3020876616003614;9.0;1
0.03446049708271415;0.36485323163798133;0.22;-0.1856897537646933;-0.12063000786763343;-0.14058081025454347;0.8105988297194184;0.9967;3.29;-1.1124341733760186;9.2;0
-0.5929741155398548;-0.11743570045716857;0.24;-0.0086324982374805;-0.5070916526582486;-1.342263684061774;-0.04306201135986897;0.996;3.33;-1.4758465081875156;9.4;0
0.03446049708271415;0.36485323163798133;0.22;-0.1856897537646933;-0.12063000786763343;-0.14058081025454347;0.8105988297194184;0.9967;3.29;-1.1124341733760186;9.2;0
-0.161307686892708;-0.6183385378113426;0.68;-1.1047854150018788;2.9040407407513493;0.4736316736504962;0.8980530918669332;0.9973;3.08;2.423611689814255;9.3;0
-1.461202057817898;0.6529597959175947;0.31;-1.1047854150018788;0.3964571025106134;0.19345041631855975;0.7879269402900226;0.9969;3.46;1.0280757798023912;9.3;0
-0.029435999211039218;-1.1725288628761217;0.53;0.4334709181580724;0.5207241158888141;0.4736316736504962;1.1155142795566013;0.9976;3.37;1.0763253303800535;9.6;1
0.03446049708271415;1.3792220600186984;0.52;-0.38099806352754034;1.4841618041602387;1.6388420484711723;2.081856919565056;0.9969;3.21;0.4614639415786337;9.3;0
-0.161307686892708;0.2831469240128341;0.19;-0.837192758652635;0.9890502323093222;-0.14058081025454347;0.3394079117701263;0.9964;3.19;1.5969213099855772;9.5;0
0.2184922526798823;0.6018728639146672;0.09;-0.0086324982374805;0.22008900854148916;-0.2680453384313991;1.5602170297064955;0.9964;3.15;0.25636927301382423;9.8;0
0.2184922526798823;0.49799590835770036;0.1;-0.0086324982374805;0.2653686235585276;0.08910225717340796;1.6010419547105137;0.9964;3.15;0.25636927301382423;9.8;0
1.0839266302496737;-1.3204585024855138;0.44;0.15237248353409757;0.030645631550178944;0.789137355406871;0.30838284673212;0.9988;3.32;0.32679970622299165;9.7;1
-0.161307686892708;0.2831469240128341;0.19;-0.837192758652635;0.9890502323093222;-0.14058081025454347;0.3394079117701263;0.9964;3.19;1.5969213099855772;9.5;0
0.7597144838270423;-0.6845246202542912;0.31;-0.0086324982374805;0.48003628837845014;-0.02192375006006342;0.7415432928104342;0.9966;3.07;0.03174898599303406;10.5;1
0.15838515474500442;0.17200444224879347;0.28;-0.5971450840802941;-0.12063000786763343;-0.2680453384313991;0.1074982837408952;0.9978;3.39;-0.12995459066358278;10.0;1
-0.161307686892708;0.2831469240128341;0.12;-0.38099806352754034;0.12706378913855784;-0.9027893845250792;-0.398903635122128;0.997;3.37;-1.229522920618262;9.4;1
0.4474004299936232;0.2278947719207177;0.04;-0.0086324982374805;1.41201662131531;0.08910225717340796;0.5932363886684734;0.9962;3.21;-0.21466807035418162;10.9;1
-0.7503157824294395;0.9481494919632328;0.08;-0.837192758652635;0.7502616152545574;0.789137355406871;1.272965509948884;0.9959;3.34;-0.7835976722144593;9.2;1
-0.5169712830165489;2.458522997504002;0.09;-1.1047854150018788;2.3301284222910605;-0.4057932132429895;1.272965509948884;0.9962;3.3;-0.4854670471750666;9.0;0
0.4474004299936232;0.2278947719207177;0.04;-0.0086324982374805;1.41201662131531;0.08910225717340796;0.5932363886684734;0.9962;3.21;-0.21466807035418162;10.9;1
-0.5169712830165489;0.9719077721878826;0.0;0.4334709181580724;-0.22611251105628868;-1.9467192877612043;-1.4503390281937143;0.998;3.49;-0.9991824238537623;9.2;0
-0.029435999211039218;1.0424401252092508;0.0;0.5565651968975123;0.030645631550178944;-0.2680453384313991;-0.12441119510484058;0.9976;3.44;-0.8896179181216811;9.5;0
-0.161307686892708;-0.05817477426989392;0.17;-1.4042877017621742;0.12706378913855784;0.7153503850208579;1.4751684493866792;0.996;3.39;-1.4758465081875156;9.5;0
0.5554067604065367;0.6018728639146672;0.04;-0.5971450840802941;1.9450993047507559;1.1184550212278568;1.289501382394873;0.9984;3.16;0.5258425615621872;9.4;0
0.0970541152668503;3.235374515260674;0.0;-1.1047854150018788;0.0792868556035728;-1.9467192877612043;-1.5563158460296265;0.9964;3.53;-1.350605558084838;10.9;0
0.03446049708271415;3.235374515260674;0.0;-0.837192758652635;0.12706378913855784;-1.9467192877612043;-1.5563158460296265;0.9964;3.54;-1.4758465081875156;10.9;0
-0.029435999211039218;0.4451860513761361;0.16;-0.837192758652635;-0.8147062178101099;-1.9467192877612043;-1.1717992552932233;0.9962;3.42;1.5629808850695175;10.5;1
-1.5605912694557418;-0.8194545298659501;0.15;-0.837192758652635;-0.39164435314845936;-1.1078864194020914;-0.9376523481014006;0.9955;3.42;-0.4854670471750666;9.4;0
-0.029435999211039218;1.2028111272860047;0.56;-0.38099806352754034;1.3871236093681876;1.2906543388771636;1.8826009939283754;0.9968;3.24;0.25636927301382423;9.4;0
-2.099738413490422;-0.05817477426989392;0.09;0.15237248353409757;-2.010994809599859;0.3851150864015079;1.430813106710209;0.9937;3.63;0.03174898599303406;13.0;0
-2.099738413490422;-0.05817477426989392;0.09;0.15237248353409757;-2.010994809599859;0.3851150864015079;1.430813106710209;0.9937;3.63;0.03174898599303406;13.0;0
-1.0882225495108553;-0.05817477426989392;0.01;-1.7409621520908019;-1.1516243496836618;0.3851150864015079;-0.5028869273669975;0.9952;3.4;-0.392317652620245;9.8;1
-0.09467742623843003;2.35760705500025;0.05;-0.0086324982374805;0.22008900854148916;-0.02192375006006342;-0.349509846211052;0.9959;3.22;-0.6809851247879755;9.9;1
0.2184922526798823;1.2028111272860047;0.11;-0.5971450840802941;0.48003628837845014;0.29190409244067644;0.7649119862926257;0.9965;3.19;1.1688783298727745;9.6;0
0.15838515474500442;1.065706758709928;0.15;-0.837192758652635;0.43861854480228163;-0.4057932132429895;0.48564135787260065;0.9968;3.23;0.9274032695417058;9.5;0
-0.5929741155398548;-0.5855578811087363;0.36;-0.38099806352754034;0.0792868556035728;-0.02192375006006342;0.2767066144290003;0.9972;3.48;0.10892610313765351;9.2;0
-0.161307686892708;0.2831469240128341;0.19;-0.1856897537646933;0.0792868556035728;0.19345041631855975;1.5182802179018033;0.9962;3.33;-0.7835976722144593;9.5;0
-0.161307686892708;0.2831469240128341;0.19;-0.38099806352754034;0.0792868556035728;0.3851150864015079;1.5602170297064955;0.9962;3.32;-0.7835976722144593;9.5;0
0.2184922526798823;1.2028111272860047;0.11;-0.5971450840802941;0.48003628837845014;0.29190409244067644;0.7649119862926257;0.9965;3.19;1.1688783298727745;9.6;0
0.15838515474500442;1.065706758709928;0.15;-0.837192758652635;0.43861854480228163;-0.4057932132429895;0.48564135787260065;0.9968;3.23;0.9274032695417058;9.5;0
-2.589494833394893;-1.1000394519528909;0.0;-0.837192758652635;-1.9254840086001481;1.1184550212278568;0.7649119862926257;0.9916;3.68;1.0280757798023912;14.0;1
-1.3643673641001366;-0.7515576018552855;0.08;-1.1047854150018788;-0.7509282706111564;-1.9467192877612043;-0.8671811805223035;0.9954;3.34;-0.392317652620245;9.4;0
-2.589494833394893;-1.1000394519528909;0.0;-0.837192758652635;-1.9254840086001481;1.1184550212278568;0.7649119862926257;0.9916;3.68;1.0280757798023912;14.0;1
0.03446049708271415;0.8518514504393461;0.55;-0.837192758652635;1.3617953125722528;1.397042921663386;1.9590230672988689;0.9968;3.17;-0.04784741827075577;9.4;0
-1.8751639488228926;0.9002555481368963;0.02;-0.837192758652635;0.35353790558026216;0.7153503850208579;1.3539176362566292;0.9944;3.54;-0.9991824238537623;10.0;0
-0.2989202006565162;-0.11743570045716857;0.26;-1.4042877017621742;2.6728786076369007;-0.4057932132429895;1.2562493083232062;0.9968;3.11;1.0763253303800535;9.3;0
-0.8317839252152875;-0.11743570045716857;0.1;0.15237248353409757;-0.28029684061050353;-0.14058081025454347;-0.3016977905930779;0.9959;3.42;-0.392317652620245;10.2;1
0.0970541152668503;-0.6845246202542912;0.44;0.7738866946339364;0.43861854480228163;-0.2680453384313991;0.21128564824414667;0.9975;3.53;-0.12995459066358278;10.5;1
-0.5169712830165489;-1.1725288628761217;0.47;-0.1856897537646933;-0.12063000786763343;-1.342263684061774;-1.6705691972001144;0.9958;3.33;-0.8896179181216811;10.3;1
0.6594381078553707;0.05826261266640411;1.0;1.2556330852250348;2.9125235985676445;1.397042921663386;0.8980530918669332;0.9996;2.74;2.9298113519928792;9.4;0
-0.37000047920409557;0.49799590835770036;0.03;-0.837192758652635;0.6764426615724044;0.9938522182685177;1.430813106710209;0.995;3.35;-0.7835976722144593;10.1;0
-0.37000047920409557;0.49799590835770036;0.03;-0.837192758652635;0.6764426615724044;0.9938522182685177;1.430813106710209;0.995;3.35;-0.7835976722144593;10.1;0
-0.6707345794007501;-0.48844113694031593;0.42;2.0141388182533486;-0.5070916526582486;1.2350443896143575;1.8256073770284738;0.9973;3.42;0.6490329632357116;10.5;0
-0.6707345794007501;-0.48844113694031593;0.42;2.0141388182533486;-0.448845738146108;1.1776840805246853;1.8139522409847488;0.9973;3.42;0.5883438190331026;10.5;0
-0.6707345794007501;-0.48844113694031593;0.42;2.0141388182533486;-0.5070916526582486;1.2350443896143575;1.8256073770284738;0.9973;3.42;0.6490329632357116;10.5;0
-0.6707345794007501;-0.48844113694031593;0.42;2.0141388182533486;-0.448845738146108;1.1776840805246853;1.8139522409847488;0.9973;3.42;0.5883438190331026;10.5;0
-0.6707345794007501;0.9002555481368963;0.0;-0.0086324982374805;-0.33546781773829554;-0.14058081025454347;-0.7355647369820806;0.9969;3.48;-1.229522920618262;9.3;0
-0.9152084942364969;0.49799590835770036;0.18;-0.5971450840802941;-0.01887634022256299;0.4736316736504962;1.2222596758101008;0.9968;3.59;-0.4854670471750666;9.3;1
-0.2989202006565162;2.038342253054602;0.03;-0.38099806352754034;0.48003628837845014;-0.9027893845250792;-0.8671811805223035;0.9959;3.2;-0.5816498096885936;9.6;0
-0.2989202006565162;0.9002555481368963;0.02;-2.5528237340379123;-0.39164435314845936;-0.5557118500207225;-0.8671811805223035;0.9965;3.17;2.0146565187508716;9.2;0
-0.161307686892708;0.11546434761063071;0.04;-1.1047854150018788;-0.17289629111039861;0.3851150864015079;-0.2553681751406913;0.9964;3.33;-0.5816498096885936;10.0;1
